frame_id,timestamp,split,raw_relative_path,standardized_relative_path,shape,dtype,value_min,value_max,center_code,product_code,lat_min,lat_max,lon_min,lon_max
79,2026-01-24 01:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124015400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124015400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41767278,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
80,2026-01-24 02:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124020000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124020000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.43377262,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
81,2026-01-24 02:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124020600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124020600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45113832,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
82,2026-01-24 02:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124021200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124021200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.44574523,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
83,2026-01-24 02:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124021800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124021800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41778499,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
84,2026-01-24 02:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124022400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124022400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45848307,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
85,2026-01-24 02:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124023000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124023000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45848307,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
86,2026-01-24 02:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124023600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124023600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.42712614,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
87,2026-01-24 02:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124024200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124024200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.39928481,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
88,2026-01-24 02:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124024800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124024800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41561309,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
89,2026-01-24 02:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124025400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124025400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.50584477,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
90,2026-01-24 03:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124030000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124030000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.50584477,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
91,2026-01-24 03:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124030600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124030600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41919497,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
92,2026-01-24 03:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124031200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124031200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.44423291,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
93,2026-01-24 03:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124031800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124031800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41412318,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
94,2026-01-24 03:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124032400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124032400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.52643889,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
95,2026-01-24 03:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124033000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124033000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.40261400,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
96,2026-01-24 03:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124033600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124033600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.51936126,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
97,2026-01-24 03:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124034200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124034200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.42259753,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
98,2026-01-24 03:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124034800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124034800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.42973092,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
99,2026-01-24 03:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124035400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124035400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.37021357,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
100,2026-01-24 04:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124040000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124040000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.37241113,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
101,2026-01-24 04:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124040600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124040600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35091984,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
102,2026-01-24 04:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124041200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124041200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.33949760,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
103,2026-01-24 04:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124041800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124041800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.31280339,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
104,2026-01-24 04:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124042400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124042400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34782383,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
105,2026-01-24 04:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124043000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124043000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38012701,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
106,2026-01-24 04:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124043600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124043600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.33778933,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
107,2026-01-24 04:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124044200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124044200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.31692040,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
108,2026-01-24 04:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124044800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124044800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.33837026,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
109,2026-01-24 04:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124045400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124045400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38283476,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
110,2026-01-24 05:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124050000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124050000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35975632,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
111,2026-01-24 05:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124050600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124050600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.33994675,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
112,2026-01-24 05:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124051200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124051200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.39096496,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
113,2026-01-24 05:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124051800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124051800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34106606,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
114,2026-01-24 05:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124052400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124052400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.39028987,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
115,2026-01-24 05:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124053000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124053000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.42995328,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
116,2026-01-24 05:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124053600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124053600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.42995328,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
117,2026-01-24 05:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124054200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124054200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41505265,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
118,2026-01-24 05:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124054800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124054800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35328326,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
119,2026-01-24 05:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124055400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124055400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41708842,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
120,2026-01-24 06:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124060000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124060000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.40467352,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
121,2026-01-24 06:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124060600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124060600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.28646052,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
122,2026-01-24 06:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124061200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124061200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35035995,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
123,2026-01-24 06:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124061800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124061800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35107797,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
124,2026-01-24 06:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124062400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124062400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34674239,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
125,2026-01-24 06:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124063000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124063000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35389313,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
126,2026-01-24 06:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124063600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124063600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26642254,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
127,2026-01-24 06:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124064200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124064200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.31339207,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
128,2026-01-24 06:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124064800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124064800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34295210,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
129,2026-01-24 06:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124065400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124065400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34295210,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
130,2026-01-24 07:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124070000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124070000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34849960,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
131,2026-01-24 07:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124070600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124070600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26785171,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
132,2026-01-24 07:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124071200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124071200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34730881,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
133,2026-01-24 07:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124071800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124071800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.29406485,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
134,2026-01-24 07:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124072400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124072400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.23692968,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
135,2026-01-24 07:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124073000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124073000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.27420446,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
136,2026-01-24 07:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124073600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124073600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26679245,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
137,2026-01-24 07:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124074200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124074200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.29420039,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
138,2026-01-24 07:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124074800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124074800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.29036814,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
139,2026-01-24 07:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124075400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124075400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26095778,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
140,2026-01-24 08:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124080000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124080000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26570481,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
141,2026-01-24 08:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124080600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124080600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.27259549,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
142,2026-01-24 08:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124081200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124081200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.25219718,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
143,2026-01-24 08:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124081800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124081800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.24814114,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
144,2026-01-24 08:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124082400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124082400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.25051808,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
145,2026-01-24 08:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124083000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124083000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.24232982,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
146,2026-01-24 08:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124083600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124083600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.24179356,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
147,2026-01-24 08:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124084200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124084200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.24951158,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
148,2026-01-24 08:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124084800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124084800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26793408,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
149,2026-01-24 08:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124085400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124085400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.24819295,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
150,2026-01-24 09:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124090000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124090000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.27237323,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
151,2026-01-24 09:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124090600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124090600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26773354,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
152,2026-01-24 09:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124091200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124091200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.24896686,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
153,2026-01-24 09:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124091800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124091800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26173648,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
154,2026-01-24 09:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124092400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124092400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26139119,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
155,2026-01-24 09:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124093000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124093000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.22970550,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
156,2026-01-24 09:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124093600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124093600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.28057837,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
157,2026-01-24 09:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260124094200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260124094200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34722605,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
